,ds,y,AAPL_Open,MSFT_Open,AMZN_Open,NVDA_Open,GOOGL_Open,META_Open,GOOG_Open,TSLA_Open,BRK.B_Open,UNH_Open,LLY_Open,JPM_Open,AVGO_Open,V_Open,XOM_Open,JNJ_Open,MA_Open,PG_Open,HD_Open,ADBE_Open,COST_Open,ABBV_Open,MRK_Open,CVX_Open,CRM_Open,KO_Open,PEP_Open,WMT_Open,BAC_Open,ACN_Open,AAPL_Assets_val,AAPL_LiabilitiesAndStockholdersEquity_val,AAPL_NetCashProvidedByUsedInFinancingActivities_val,AAPL_NetCashProvidedByUsedInInvestingActivities_val,MSFT_Assets_val,MSFT_LiabilitiesAndStockholdersEquity_val,MSFT_NetCashProvidedByUsedInFinancingActivities_val,MSFT_NetCashProvidedByUsedInInvestingActivities_val,AMZN_Assets_val,AMZN_LiabilitiesAndStockholdersEquity_val,AMZN_NetCashProvidedByUsedInFinancingActivities_val,AMZN_NetCashProvidedByUsedInInvestingActivities_val,NVDA_Assets_val,NVDA_LiabilitiesAndStockholdersEquity_val,NVDA_NetCashProvidedByUsedInFinancingActivities_val,NVDA_NetCashProvidedByUsedInInvestingActivities_val,GOOGL_Assets_val,GOOGL_LiabilitiesAndStockholdersEquity_val,GOOGL_NetCashProvidedByUsedInFinancingActivities_val,GOOGL_NetCashProvidedByUsedInInvestingActivities_val,META_Assets_val,META_LiabilitiesAndStockholdersEquity_val,META_NetCashProvidedByUsedInFinancingActivities_val,META_NetCashProvidedByUsedInInvestingActivities_val,GOOG_Assets_val,GOOG_LiabilitiesAndStockholdersEquity_val,GOOG_NetCashProvidedByUsedInFinancingActivities_val,GOOG_NetCashProvidedByUsedInInvestingActivities_val,TSLA_Assets_val,TSLA_LiabilitiesAndStockholdersEquity_val,TSLA_NetCashProvidedByUsedInFinancingActivities_val,TSLA_NetCashProvidedByUsedInInvestingActivities_val,BRK.B_Assets_val,BRK.B_LiabilitiesAndStockholdersEquity_val,BRK.B_NetCashProvidedByUsedInFinancingActivities_val,BRK.B_NetCashProvidedByUsedInInvestingActivities_val,UNH_Assets_val,UNH_LiabilitiesAndStockholdersEquity_val,UNH_NetCashProvidedByUsedInFinancingActivities_val,UNH_NetCashProvidedByUsedInInvestingActivities_val,LLY_Assets_val,LLY_LiabilitiesAndStockholdersEquity_val,LLY_NetCashProvidedByUsedInFinancingActivities_val,LLY_NetCashProvidedByUsedInInvestingActivities_val,JPM_Assets_val,JPM_LiabilitiesAndStockholdersEquity_val,JPM_NetCashProvidedByUsedInFinancingActivities_val,JPM_NetCashProvidedByUsedInInvestingActivities_val,AVGO_Assets_val,AVGO_LiabilitiesAndStockholdersEquity_val,AVGO_NetCashProvidedByUsedInFinancingActivities_val,AVGO_NetCashProvidedByUsedInInvestingActivities_val,V_Assets_val,V_LiabilitiesAndStockholdersEquity_val,V_NetCashProvidedByUsedInFinancingActivities_val,V_NetCashProvidedByUsedInInvestingActivities_val,XOM_Assets_val,XOM_LiabilitiesAndStockholdersEquity_val,XOM_NetCashProvidedByUsedInFinancingActivities_val,XOM_NetCashProvidedByUsedInInvestingActivities_val,JNJ_Assets_val,JNJ_LiabilitiesAndStockholdersEquity_val,JNJ_NetCashProvidedByUsedInFinancingActivities_val,JNJ_NetCashProvidedByUsedInInvestingActivities_val,MA_Assets_val,MA_LiabilitiesAndStockholdersEquity_val,MA_NetCashProvidedByUsedInFinancingActivities_val,MA_NetCashProvidedByUsedInInvestingActivities_val,PG_Assets_val,PG_LiabilitiesAndStockholdersEquity_val,PG_NetCashProvidedByUsedInFinancingActivities_val,PG_NetCashProvidedByUsedInInvestingActivities_val,HD_Assets_val,HD_LiabilitiesAndStockholdersEquity_val,HD_NetCashProvidedByUsedInFinancingActivities_val,HD_NetCashProvidedByUsedInInvestingActivities_val,ADBE_Assets_val,ADBE_LiabilitiesAndStockholdersEquity_val,ADBE_NetCashProvidedByUsedInFinancingActivities_val,ADBE_NetCashProvidedByUsedInInvestingActivities_val,COST_Assets_val,COST_LiabilitiesAndStockholdersEquity_val,COST_NetCashProvidedByUsedInFinancingActivities_val,COST_NetCashProvidedByUsedInInvestingActivities_val,ABBV_Assets_val,ABBV_LiabilitiesAndStockholdersEquity_val,ABBV_NetCashProvidedByUsedInFinancingActivities_val,ABBV_NetCashProvidedByUsedInInvestingActivities_val,MRK_Assets_val,MRK_LiabilitiesAndStockholdersEquity_val,MRK_NetCashProvidedByUsedInFinancingActivities_val,MRK_NetCashProvidedByUsedInInvestingActivities_val,CVX_Assets_val,CVX_LiabilitiesAndStockholdersEquity_val,CVX_NetCashProvidedByUsedInFinancingActivities_val,CVX_NetCashProvidedByUsedInInvestingActivities_val,CRM_Assets_val,CRM_LiabilitiesAndStockholdersEquity_val,CRM_NetCashProvidedByUsedInFinancingActivities_val,CRM_NetCashProvidedByUsedInInvestingActivities_val,KO_Assets_val,KO_LiabilitiesAndStockholdersEquity_val,KO_NetCashProvidedByUsedInFinancingActivities_val,KO_NetCashProvidedByUsedInInvestingActivities_val,PEP_Assets_val,PEP_LiabilitiesAndStockholdersEquity_val,PEP_NetCashProvidedByUsedInFinancingActivities_val,PEP_NetCashProvidedByUsedInInvestingActivities_val,WMT_Assets_val,WMT_LiabilitiesAndStockholdersEquity_val,WMT_NetCashProvidedByUsedInFinancingActivities_val,WMT_NetCashProvidedByUsedInInvestingActivities_val,BAC_Assets_val,BAC_LiabilitiesAndStockholdersEquity_val,BAC_NetCashProvidedByUsedInFinancingActivities_val,BAC_NetCashProvidedByUsedInInvestingActivities_val,ACN_Assets_val,ACN_LiabilitiesAndStockholdersEquity_val,ACN_NetCashProvidedByUsedInFinancingActivities_val,ACN_NetCashProvidedByUsedInInvestingActivities_val,CPI_YearOverYear,CPI_MonthOverMonth,ConsumerExpenditureSurvey_YearOverYear,PPI_manufacturing_YearOverYear,PPI_manufacturing_MonthOverMonth,PPI_industry_YearOverYear,PPI_industry_MonthOverMonth,PPI_commod_YearOverYear,PPI_commod_MonthOverMonth,unemployment_YearOverYear,unemployment_MonthOverMonth,Domestic Series,Federal Financing Bank,Foreign Series,Government Account Series,Government Account Series Inflation Securities,Hope Bonds,R.E.A. Series,Special Purpose Vehicle,State and Local Government Series,Total Interest-bearing Debt,Total Marketable,Total Non-marketable,Treasury Bills,Treasury Bonds,Treasury Floating Rate Notes (FRN),Treasury Inflation-Protected Securities (TIPS),Treasury Notes,United States Savings Inflation Securities,United States Savings Securities,sentiment
939,2011-09-22,1129.56005859375,12.14089321392823,19.959312842401605,11.236000061035156,3.1877743727079637,13.169419288635254,,13.107121467590332,1.7093329429626465,,38.78756486463738,26.67934364769929,20.78685899995764,25.496362816451477,20.320110567772065,42.93074281704059,43.90568912893512,31.018815342521705,42.98046068181751,24.77308148800897,23.989999771118164,62.07485199969835,,20.13273998494485,55.51986262796454,30.1299991607666,23.01982909458619,42.07580151851506,38.75231977965285,5.1072603477583565,40.87730702192956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,2011-09-23,1136.4300537109375,12.118189982570687,19.64375087545134,11.025500297546388,3.0799861341711936,12.926926612854004,,12.86577606201172,1.6993329524993896,,38.82904646040496,26.635439326598068,20.51064442475477,24.77938141024141,20.141506537307333,42.022296201782645,43.29826768517735,30.83572025050289,42.53375694243479,24.909044365634184,24.15999984741211,62.05233172646384,,19.964864635706437,55.04350879632624,29.36750030517578,23.016406480725266,42.48955154564272,38.39270441760462,4.984490135452523,39.83932314802762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,2011-09-26,1162.949951171875,12.105469875870831,19.872529186934297,11.37399959564209,3.2015340718980103,13.194443702697754,,13.132027626037598,1.7680000066757202,,39.93250985495272,26.63543942569049,21.289699978791692,25.474403797938283,20.83533526208748,42.973725036555685,43.828002890260834,31.74749548125424,43.04327299055057,25.48304970000155,24.989999771118164,62.87768445348489,,20.190852244088564,55.36106931856831,30.13249969482422,23.238508297358837,42.601744368806585,38.97418337985516,5.303695250772384,40.32265978584467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,2011-09-27,1175.3800048828125,12.374006974245184,20.24331239509147,11.711000442504885,3.2496952890984514,13.468467712402344,,13.404755592346191,1.7333329916000366,,41.16045491513383,27.213512030636743,23.10279986571088,25.37198233168557,20.867394323447144,45.0116191038225,44.76036206080327,31.676491031811437,44.02740741947532,26.11747379930371,25.540000915527344,64.2358130251061,,20.68157749041614,57.50468479732636,31.155000686645508,23.959481159251,43.983236083477166,40.0606356408504,5.598346050377902,42.2876769068352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,2011-09-28,1151.06005859375,12.115461954452789,20.45631390774289,11.317500114440918,3.1808950100645155,13.551051139831545,,13.486948013305664,1.7333329916000366,,40.87836606545827,27.15497945298197,22.394553445683503,24.15752320257369,20.56283146806892,44.45917001720216,45.13471604118735,31.581207094984283,44.22281252014273,25.70207146066619,25.6200008392334,63.47045059749103,,20.88174548909185,57.40084751127892,31.18000030517578,23.85696604827129,43.90609105714606,39.87699976766585,5.328249622095432,43.674308388066855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,2011-09-29,1160.4000244140625,12.167834753193969,20.49576522160579,11.708499908447266,3.1327336272319606,13.414414405822754,,13.350956916809082,1.7146669626235962,,40.11505038802074,27.56475794096415,22.36622878648714,24.39163733907894,20.37278365053157,44.88272593750754,45.14884796595049,31.42426997413066,44.3484665145,25.709634177992665,25.600000381469727,63.76310883797714,,20.888200662454476,57.522989568562274,30.96999931335449,23.546031513989664,43.9972575551744,39.63982868706616,5.238217488018715,43.325659391589376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
945,2011-09-30,1131.4200439453125,11.719779303008613,19.88041840703684,10.909500122070312,2.953851499744669,13.018267631530762,,12.956685066223145,1.6533329486846924,,38.23167724741743,27.04521511170983,21.771317072963047,24.23068257553009,19.743068672522057,44.66173200003708,44.654402817523895,30.269604528421933,44.2507470079791,25.112960506914902,24.600000381469727,61.81224317352375,,20.92048722855092,56.771825561537696,28.99250030517578,23.38885153595232,43.737783554680654,39.67042568687164,5.058152400644828,42.04998258047053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34760000000.0,34760000000.0,-3304000000.0,-2299000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.945,4.625,8.085,3.997,1.79,0.01,0.0,,3.135,2.886,2.326,3.961,0.093,5.769,,1.914,2.291,6.337,3.292,
946,2011-10-03,1099.22998046875,11.51542777471655,19.50174145616569,10.850500106811523,2.832303851639685,12.75900936126709,,12.698652267456056,1.6633330583572388,,37.97448160316719,27.089122482132613,21.26846065677582,23.989258040697216,19.456848642910675,44.22592229023722,44.95814108109789,29.380252030826902,44.45315991457593,24.773085943735413,23.899999618530277,61.31699865234724,,21.043169076419996,56.14278552323472,28.2450008392334,22.753300921756107,43.1908167711,39.693390225718126,4.976305387873089,41.65379818875885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
947,2011-10-04,1123.949951171875,11.339837211742068,19.17039959809103,10.480999946594238,2.641954046207385,12.263012886047363,,12.205002784729004,1.5526670217514038,,34.9378442553936,26.28420412037991,20.18391568081977,23.3600771494566,19.01490077193852,43.12103705970706,43.47484313337574,28.77022433546091,43.483001646937694,23.51177839955101,22.96999931335449,60.529158021485806,,20.190852391345278,54.182398371879465,27.45499992370605,22.155344148070927,41.87944695568786,39.58627867140161,4.485221994889214,40.0057233232796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,2011-10-05,1144.030029296875,11.13669896678537,20.05398330410481,10.626500129699709,2.951557471894135,12.421171188354492,,12.36241340637207,1.6019999980926514,,36.12428629255551,26.913497948648924,21.598576524307525,23.60881989200322,19.37211991316146,44.6064891831664,43.9410192602401,28.789873792404013,44.1460456904852,24.048018485284047,24.06999969482422,60.769281965601,,20.30062306503368,56.27101191794229,28.73500061035156,22.37060684483225,42.18099834793493,40.32076707774364,4.673470775196428,42.731409016847785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,2011-10-06,1164.969970703125,11.30229501342428,20.432656700857848,11.013999938964844,3.079987063387906,12.700200080871582,,12.640122413635254,1.6913330554962158,,37.02034915940104,27.02326032326692,21.941526133051852,23.959992581890084,19.43623440967178,44.99320120085181,44.15998496008286,29.208593928387,44.01344538362484,24.554056095257987,24.600000381469727,59.88387623335855,,20.25542262835623,57.0283057106986,29.417499542236328,22.54145352129678,42.047746237914666,40.35137051825276,4.7225797598882,43.27812340009574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,2011-10-07,1155.4599609375,11.376467208162742,20.77977237205154,11.12399959564209,3.199240682364332,12.93368434906006,,12.872501373291016,1.7986669540405271,,37.33562342640549,27.46962423614952,23.2775992008899,24.252632567053315,20.020150765460286,45.711370897224135,44.506077416903786,29.677782486565185,44.64858716494616,25.407528476509604,25.420000076293945,59.50873048702488,,20.604096586874988,58.42682453319919,30.627500534057617,22.72597072088638,42.7630293050312,40.61150013154053,5.172739965138636,43.96746290872552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,2011-10-10,1194.8900146484375,11.47667815493692,20.969112001072425,11.31149959564209,3.3001497155948702,13.142642974853516,,13.08047103881836,1.820667028427124,,37.7670638804843,28.069656548830054,22.57740221799889,24.142889992448804,20.102587120627064,45.87096172748868,45.12764679944646,29.490847430776185,44.927785418467245,25.89844863522173,25.739999771118164,60.02643566780775,,20.97860114005808,58.70775748936233,30.727500915527344,22.743057024767158,43.23989279661668,41.46077075419378,5.0254140712362725,44.26064102439874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,2011-10-11,1195.5400390625,11.884775912217613,21.189997385953404,11.529999732971191,3.3620696555074336,13.349849700927734,,13.286698341369627,1.8339999914169312,,38.48058495528561,27.930623404834897,22.84890202152929,24.596487738992423,20.313242815902324,46.515489441075374,45.388984230029706,30.20023981566581,44.837031422440674,26.132579176537067,25.729999542236328,60.761787172788246,,20.894660256266786,59.36733712218282,30.94750022888184,22.801141520182643,43.17678309623107,41.91217992256219,5.058153014507786,44.56965438455025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,2011-10-12,1207.25,12.331923535462504,21.442450544275143,11.83199977874756,3.4171101323987814,13.71696662902832,,13.65207862854004,1.816666960716248,,39.16922025588238,27.601335649807947,23.40619323244592,24.537954350650523,20.83303902595465,47.104751187270885,45.29717227549037,31.25546628944473,45.17205449597121,26.36672626703221,26.09000015258789,61.15945549817159,,20.823637258611438,59.91699029957634,32.08000183105469,22.978828374698224,43.73779718870928,42.118754340568834,5.328249637666103,45.86534115620999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,2011-10-13,1203.6600341796875,12.260476988742209,21.11111111078244,11.850000381469728,3.334549955365354,13.764514923095703,,13.699400901794434,1.8420000076293943,,38.18190197159141,27.733055468357637,23.18471179394908,24.42821872775001,20.72312882504768,46.78555020304458,45.5231943325204,30.572237838842295,45.02548530612822,26.07216327022877,25.799999237060547,61.10692622079561,,20.972142771693203,59.00702532958655,31.6299991607666,22.99932139258135,43.611569202676726,42.11109320909636,5.2709552674529085,45.5927075381358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,2011-10-14,1224.5799560546875,12.619228378155317,21.545007966256737,12.043499946594238,3.607459154713352,15.001751899719238,,14.9307861328125,1.8666670322418213,,39.17751693725586,28.040380190366808,22.77031656337196,25.59146448958376,21.391767476041377,47.32572793378709,45.692716191532895,31.61904869878863,45.367482800647416,26.298740734361747,27.1299991607666,61.57963946055303,,21.288532657512054,60.4421964821044,32.95000076293945,23.30342783885342,43.99024301057597,42.29473489653029,5.16455453757846,46.45069861781865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,2011-10-17,1200.8599853515625,12.767875238387823,21.38722843300451,12.214500427246094,3.563885936204589,14.6076078414917,,14.53850555419922,1.8573329448699951,,38.88714211747829,27.90135953762682,22.60598525388896,25.86215080751183,21.325353821030184,47.79838651938383,45.48790143709942,31.856436789551378,45.25580761240716,26.321406052417,26.989999771118164,61.20446789541456,,21.2045935691584,61.01627134034905,32.4375,23.173586040242217,43.3801470396118,41.91983448955224,5.058152755313065,46.37050571713717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,2011-10-18,1225.3800048828125,12.768480402601956,21.253111646427534,12.115500450134276,3.407937356838245,14.519268989562988,,14.450586318969728,1.8200000524520876,,36.70507781231901,27.72573046084054,22.405938468080095,25.554879995909744,20.862809030706817,47.61421577318789,45.03583026569263,31.367622874168084,44.78120253335295,26.238327549421907,26.299999237060547,61.78971357734619,,20.901120774110403,60.47883100000196,31.53499984741211,22.97540790166183,43.492350178812856,42.03457966430438,5.131815622335628,45.88938957611128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,2011-10-19,1209.8800048828125,12.150581731086794,21.592338471878342,12.033499717712402,3.554712765178981,14.698198318481444,,14.628667831420898,1.868000030517578,,37.66749801734006,28.296492930749583,23.4133401294108,25.928003774297864,21.572661802978462,48.22803988903047,45.56558933036085,31.777935527289987,45.265918510731375,27.0313663659702,26.56999969482422,63.32039019227369,,21.17876448823573,62.71405523673952,32.14250183105469,22.889980363326558,43.758821207713225,42.62371062765519,5.467387647983785,45.64082122905992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,2011-10-20,1215.3900146484375,12.109710625244032,21.505565131004712,11.606499671936035,3.385003687836557,14.56206226348877,,14.493176460266112,1.829332947731018,,38.7294833527798,28.18672560365384,23.091833163633847,25.262250085386345,20.791814571308787,48.0745934400622,44.470757778365645,30.51335932246021,45.66699571212967,26.887860924824512,26.030000686645508,63.312898258030685,,21.114196172360337,62.70793537954166,31.70249938964844,23.06083086323734,43.67467531257757,42.99861940207289,5.262770042481019,45.78513956514262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,2011-10-21,1238.25,12.052186499343811,21.41878084006952,11.845499992370604,3.346017189441772,14.752503395080566,,14.682716369628906,1.8266669511795044,,39.35175142698209,28.13551933305937,23.92061987289249,25.10861346908325,21.17880809673389,48.85412416784491,44.57671881948418,30.81804512154814,46.16658773094341,27.30326212866761,26.38999938964844,63.60553188939996,,21.411206925765143,63.81943811854632,32.272499084472656,23.21459516391124,43.878057305110175,43.41177276076692,5.393727246485708,46.37049680283056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,2011-10-24,1254.18994140625,11.994064158994352,21.347781716678604,11.800999641418455,3.3345498001610925,14.682682991027832,,14.613225936889648,1.8580000400543213,,39.998895800097095,27.755009071330537,24.013500909690364,24.933024723106463,21.361991046148542,49.056696038097634,45.13472334862115,31.10498430748789,46.26509688116854,28.03587524160443,27.309999465942383,63.65056937272429,,21.47578265431992,64.43014422908831,31.727500915527344,23.371770458780396,43.68870749393974,43.51889075237992,5.393725401111984,46.65114469638319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,2011-10-25,1229.050048828125,12.261990573683882,21.36356141580747,11.929499626159668,3.3964702508797058,14.842342376708984,,14.772130012512209,1.8819999694824217,,39.55087113821487,27.85013852565669,24.42075547110842,25.489045787097144,21.410082342015457,49.00146397914571,45.60088708026984,31.6031468539131,45.80068438204285,27.58270535131104,28.049999237060547,62.61507628935861,,21.64366595862108,65.11415465249965,32.64500045776367,23.204327747821367,43.73779468236702,43.350558608942976,5.442835489075127,46.586987340133135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,2011-10-26,1242.0,12.162995544681486,21.324116216976584,10.184499740600586,3.3781231242873004,14.753503799438477,,14.683712005615234,1.879333019256592,,41.01111070957658,27.645246237089548,24.370740451629857,25.45246545332432,21.098657238477927,49.20403133614081,45.33954819484336,31.086285035504403,45.66698815340376,27.49208736190779,28.09000015258789,62.58508590481872,,21.51452847318472,64.78438393793998,32.459999084472656,22.99249608030733,43.52742833854285,43.68721002814478,5.385542400229144,47.16432145414245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,2011-10-27,1284.5899658203125,12.338583728773155,21.402999922797918,10.213000297546388,3.4767373376076858,14.975475311279297,,14.904634475708008,1.8893330097198489,,41.41766921953688,28.106239480149128,26.121207488919552,24.925703786718586,20.837620180136145,50.27821857169716,45.90463411297252,31.405006431909037,45.99772073205648,28.353110086782944,28.51000022888184,63.77810261741407,,22.00525284219584,65.85922366387373,31.9950008392334,23.552862941681155,44.11647313870062,44.22278178288514,5.819330758673794,47.74165018046841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,2011-10-28,1285.0899658203125,12.200530388115087,21.41089463481524,10.326499938964844,3.467564721208753,14.877878189086914,,14.80749797821045,1.899999976158142,,40.79538947987299,27.864771585062236,26.156926143991072,24.662321171968674,21.352827768742216,49.71349431695378,46.36374517602568,32.39293993878524,45.61773881829017,27.884808813146226,28.149999618530277,63.51547524894467,,22.61865925103143,66.476040392808,32.9474983215332,23.412772690723312,44.34788683342936,44.26102764269177,5.794779288131895,48.58357919359727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
